review_group	review_pdf	review_id	analysis_id	comparison_id	comparison	comparison_label_clean	outcome	study_order	study_label_raw	matched_reference_block_label	study_matched_pmids	study_pmcids	rob_A	rob_B	rob_C	rob_D	rob_E	rob_F	rob_G	rob_H	rob_I	rob_J	rob_symbols_json	rob_legend_json	rob_extraction_status	rob_extraction_notes	source_excerpt
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.2	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	All-cause mortality	2	Felker 2011 (2)	Felker 2011	21366472	PMC3412356	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + - ? ?B + + ? ? ?C + + + + -D + + + + +E ? + ? ? ?F ? + - ? - Footnotes (1) 90 days. (2) 60 days. (3) 30 days. (4) During hospitalisation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.2	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	All-cause mortality	3	Sager 2020 (1)	Sager 2020	32670365	PMC7338932	-	?	+	+	?	-	.	.	.	.	"{""A"": ""-"", ""B"": ""?"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + - ? ?B + + ? ? ?C + + + + -D + + + + +E ? + ? ? ?F ? + - ? - Footnotes (1) 90 days. (2) 60 days. (3) 30 days. (4) During hospitalisation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.2	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	All-cause mortality	4	Shah 2014 (3)	Shah 2014	24973836	PMC4121756	?	?	+	+	?	?	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + - ? ?B + + ? ? ?C + + + + -D + + + + +E ? + ? ? ?F ? + - ? - Footnotes (1) 90 days. (2) 60 days. (3) 30 days. (4) During hospitalisation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.2	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	All-cause mortality	5	Zheng 2021 (4)	Zheng 2021	33689236	PMC8120396	?	?	-	+	?	-	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""-"", ""D"": ""+"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A ? + - ? ?B + + ? ? ?C + + + + -D + + + + +E ? + ? ? ?F ? + - ? - Footnotes (1) 90 days. (2) 60 days. (3) 30 days. (4) During hospitalisation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.46 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.3	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Length of hospital stay (days)	1	Allen 2010	Allen 2010	20538132	PMC3900281	?	+	+	+	?	?	.	.	.	.	"{""A"": ""?"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A ? ? + ?B + + + ?C + + + -D + + + +E ? ? ? ?F ? ? ? - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.3	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Length of hospital stay (days)	2	Shah 2014	Shah 2014	24973836	PMC4121756	?	+	+	+	?	?	.	.	.	.	"{""A"": ""?"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A ? ? + ?B + + + ?C + + + -D + + + +E ? ? ? ?F ? ? ? - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.3	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Length of hospital stay (days)	3	Yayla 2015	Yayla 2015	26135463	.	+	+	+	+	?	?	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A ? ? + ?B + + + ?C + + + -D + + + +E ? ? ? ?F ? ? ? - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.3	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Length of hospital stay (days)	4	Zheng 2021	Zheng 2021	33689236	PMC8120396	?	?	-	+	?	-	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""-"", ""D"": ""+"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A ? ? + ?B + + + ?C + + + -D + + + +E ? ? ? ?F ? ? ? - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.4	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Readmission to hospital following discharge for the longest available follow-up stated in the trials	1	Felker 2011 (1)	Felker 2011	21366472	PMC3412356	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.47 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A + - ?B + ? ?C + + +D + + +E + ? ?F + - ? Footnotes (1) 60 days. (2) 30 days. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.47 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.4	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Readmission to hospital following discharge for the longest available follow-up stated in the trials	2	Sager 2020 (2)	Sager 2020	32670365	PMC7338932	-	?	+	+	?	-	.	.	.	.	"{""A"": ""-"", ""B"": ""?"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.47 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A + - ?B + ? ?C + + +D + + +E + ? ?F + - ? Footnotes (1) 60 days. (2) 30 days. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.47 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.4	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Readmission to hospital following discharge for the longest available follow-up stated in the trials	3	Shah 2014 (2)	Shah 2014	24973836	PMC4121756	?	?	+	+	?	?	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.47 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	A + - ?B + ? ?C + + +D + + +E + ? ?F + - ? Footnotes (1) 60 days. (2) 30 days. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.47 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.5	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Acute kidney injury (adverse event)	1	Felker 2011	Felker 2011	21366472	PMC3412356	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A + + ?B + + ?C + + -D + + +E + + ?F + + - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.5	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Acute kidney injury (adverse event)	2	Llorens 2014	Llorens 2014	23793945	.	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A + + ?B + + ?C + + -D + + +E + + ?F + + - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	1.5	1	Meta-analysis continuous infusion versus bolus injection	continuous infusion versus bolus injection	Acute kidney injury (adverse event)	3	Zheng 2021	Zheng 2021	33689236	PMC8120396	?	?	-	+	?	-	.	.	.	.	"{""A"": ""?"", ""B"": ""?"", ""C"": ""-"", ""D"": ""+"", ""E"": ""?"", ""F"": ""-""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	A + + ?B + + ?C + + -D + + +E + + ?F + + - Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	2.1	2	Sensitivity analysis - exclusion of trials with high risk of bias	exclusion of trials with high risk of bias	Net weight loss (kg)	1	Allen 2010 (1)	Allen 2010	20538132	PMC3900281	?	+	+	+	?	?	.	.	.	.	"{""A"": ""?"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	, Outcome 1: Net weight loss (kg) Study or Subgroup Allen 2010 (1) Felker 2011 (2) Yayla 2015 (3) Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.25, df = 2 (P = 0.88); I² = 0% Test for overall effect: Z = 1.81 (P = 0.07) Test for subgroup differences: Not applicableContinuous infusion Mean 2.66 3.67 4.6SD 2.44 4.67 5.2Total 20 152 15 187Bolus injection Mean 1.64 3.08 4.1SD 2.34 3.54 2.7Total 21 156 14 191Weight 26.8% 66.8% 6.4% 100.0%Mean Difference IV, Random, 95% CI 1.02 [-0.44, 2.48] 0.59 [-0.34, 1.52] 0.50 [-2.49, 3.49] 0.70 [-0.06, 1.46]Mean Difference IV, Random, 95% CI -4 -2 0 2 4 Favours bolus injection Favours continuous infusionRisk of Bias A ? + +B + + +C + + +D + + +E ? + ?F ? + ? Footnotes (1) Until hospital day 3 or discharge, whichever came first. (2) At 72 hours. (3) Until decompensation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measur...
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	2.1	2	Sensitivity analysis - exclusion of trials with high risk of bias	exclusion of trials with high risk of bias	Net weight loss (kg)	2	Felker 2011 (2)	Felker 2011	21366472	PMC3412356	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	, Outcome 1: Net weight loss (kg) Study or Subgroup Allen 2010 (1) Felker 2011 (2) Yayla 2015 (3) Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.25, df = 2 (P = 0.88); I² = 0% Test for overall effect: Z = 1.81 (P = 0.07) Test for subgroup differences: Not applicableContinuous infusion Mean 2.66 3.67 4.6SD 2.44 4.67 5.2Total 20 152 15 187Bolus injection Mean 1.64 3.08 4.1SD 2.34 3.54 2.7Total 21 156 14 191Weight 26.8% 66.8% 6.4% 100.0%Mean Difference IV, Random, 95% CI 1.02 [-0.44, 2.48] 0.59 [-0.34, 1.52] 0.50 [-2.49, 3.49] 0.70 [-0.06, 1.46]Mean Difference IV, Random, 95% CI -4 -2 0 2 4 Favours bolus injection Favours continuous infusionRisk of Bias A ? + +B + + +C + + +D + + +E ? + ?F ? + ? Footnotes (1) Until hospital day 3 or discharge, whichever came first. (2) At 72 hours. (3) Until decompensation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measur...
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	2.1	2	Sensitivity analysis - exclusion of trials with high risk of bias	exclusion of trials with high risk of bias	Net weight loss (kg)	3	Yayla 2015 (3)	Yayla 2015	26135463	.	+	+	+	+	?	?	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias""}"	extracted	.	, Outcome 1: Net weight loss (kg) Study or Subgroup Allen 2010 (1) Felker 2011 (2) Yayla 2015 (3) Total (95% CI) Heterogeneity: Tau² = 0.00; Chi² = 0.25, df = 2 (P = 0.88); I² = 0% Test for overall effect: Z = 1.81 (P = 0.07) Test for subgroup differences: Not applicableContinuous infusion Mean 2.66 3.67 4.6SD 2.44 4.67 5.2Total 20 152 15 187Bolus injection Mean 1.64 3.08 4.1SD 2.34 3.54 2.7Total 21 156 14 191Weight 26.8% 66.8% 6.4% 100.0%Mean Difference IV, Random, 95% CI 1.02 [-0.44, 2.48] 0.59 [-0.34, 1.52] 0.50 [-2.49, 3.49] 0.70 [-0.06, 1.46]Mean Difference IV, Random, 95% CI -4 -2 0 2 4 Favours bolus injection Favours continuous infusionRisk of Bias A ? + +B + + +C + + +D + + +E ? + ?F ? + ? Footnotes (1) Until hospital day 3 or discharge, whichever came first. (2) At 72 hours. (3) Until decompensation. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measur...
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	2.2	2	Sensitivity analysis - exclusion of trials with high risk of bias	exclusion of trials with high risk of bias	All-cause mortality	1	Allen 2010 (1)	Allen 2010	20538132	PMC3900281	?	+	+	+	?	?	.	.	.	.	"{""A"": ""?"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""?"", ""F"": ""?""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.49 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	, Outcome 2: All-cause mortality Study or Subgroup Allen 2010 (1) Felker 2011 (2) Shah 2014 (3) Total (95% CI) Total events: Heterogeneity: Tau² = 0.00; Chi² = 0.91, df = 2 (P = 0.63); I² = 0% Test for overall effect: Z = 0.60 (P = 0.55) Test for subgroup differences: Not applicableContinuous infusion Events 1 16 1 18Total 20 152 30 202Bolus injection Events 0 13 2 15Total 21 156 30 207Weight 4.3% 87.9% 7.8% 100.0%Risk Ratio M-H, Random, 95% CI 3.14 [0.14, 72.92] 1.26 [0.63, 2.54] 0.50 [0.05, 5.22] 1.22 [0.64, 2.35]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours continuous infusion Favours bolus injectionRisk of Bias A ? + ?B + + ?C + + +D + + +E ? + ?F ? + ? Footnotes (1) 90 days. (2) 60 days. (3) 30 days. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous i...
first_pass	Cochrane_reviews/first_pass/CD014811_loop_diuretics_hf.pdf	CD014811_loop_diuretics_hf	2.2	2	Sensitivity analysis - exclusion of trials with high risk of bias	exclusion of trials with high risk of bias	All-cause mortality	2	Felker 2011 (2)	Felker 2011	21366472	PMC3412356	+	+	+	+	+	+	.	.	.	.	"{""A"": ""+"", ""B"": ""+"", ""C"": ""+"", ""D"": ""+"", ""E"": ""+"", ""F"": ""+""}"	"{""A"": ""Bias arising from the randomization process"", ""B"": ""Bias due to deviations from intended interventions"", ""C"": ""Bias due to missing outcome data"", ""D"": ""Bias in measurement of the outcome"", ""E"": ""Bias in selection of the reported result"", ""F"": ""Overall bias Continuous infusion versus bolus injection of loop diuretics for acute heart failure (Review) Copyright \u00a9 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.49 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews""}"	extracted	.	, Outcome 2: All-cause mortality Study or Subgroup Allen 2010 (1) Felker 2011 (2) Shah 2014 (3) Total (95% CI) Total events: Heterogeneity: Tau² = 0.00; Chi² = 0.91, df = 2 (P = 0.63); I² = 0% Test for overall effect: Z = 0.60 (P = 0.55) Test for subgroup differences: Not applicableContinuous infusion Events 1 16 1 18Total 20 152 30 202Bolus injection Events 0 13 2 15Total 21 156 30 207Weight 4.3% 87.9% 7.8% 100.0%Risk Ratio M-H, Random, 95% CI 3.14 [0.14, 72.92] 1.26 [0.63, 2.54] 0.50 [0.05, 5.22] 1.22 [0.64, 2.35]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours continuous infusion Favours bolus injectionRisk of Bias A ? + ?B + + ?C + + +D + + +E ? + ?F ? + ? Footnotes (1) 90 days. (2) 60 days. (3) 30 days. Risk of bias legend (A) Bias arising from the randomization process (B) Bias due to deviations from intended interventions (C) Bias due to missing outcome data (D) Bias in measurement of the outcome (E) Bias in selection of the reported result (F) Overall bias Continuous i...
